country,year, gdp_for_year ($) ,gdp_per_capita ($)
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Nicaragua,2015,"12,611,087,031",2303
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1986,"78,693,253,276",20117
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1987,"94,230,055,659",23980
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1988,"101,900,260,856",25820
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1989,"102,633,789,558",25945
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1990,"119,791,683,308",30240
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1991,"121,872,464,483",30678
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1992,"130,838,040,068",32793
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1993,"120,579,072,751",30066
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1994,"127,131,461,120",31520
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1995,"152,027,402,450",37483
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1996,"163,517,783,497",40098
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1997,"161,354,369,893",39335
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1998,"154,165,219,812",37334
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,1999,"162,286,003,693",39013
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2000,"171,315,639,983",41099
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2001,"174,003,247,439",41281
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2002,"195,418,347,153",46049
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2003,"228,752,436,372",53533
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2004,"264,357,494,659",61450
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2005,"308,722,079,938",71215
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2006,"345,424,664,369",79007
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2007,"401,082,621,083",90797
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2008,"462,554,432,624",103431
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2009,"386,622,457,580",85394
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2010,"429,130,952,709",93638
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2011,"498,831,558,926",107430
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2012,"510,229,136,227",108408
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2013,"523,502,127,660",109804
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2014,"499,338,534,779",103443
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Norway,2015,"386,663,139,403",79187
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2009,"48,388,296,489",18557
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2010,"58,642,392,718",21337
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Oman,2014,"81,076,723,017",22328
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1985,"6,541,517,100",3443
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1986,"6,797,834,200",3504
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1987,"6,827,665,300",3447
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1988,"5,902,783,400",2859
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1989,"5,918,469,800",2802
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1996,"9,870,494,000",3992
Panama,1997,"10,677,286,100",4227
Panama,1997,"10,677,286,100",4227
Panama,1997,"10,677,286,100",4227
Panama,1997,"10,677,286,100",4227
Panama,1997,"10,677,286,100",4227
Panama,1997,"10,677,286,100",4227
Panama,1997,"10,677,286,100",4227
Panama,1997,"10,677,286,100",4227
Panama,1997,"10,677,286,100",4227
